GD,(['stat', 23.582198565462495], ['p', 7.571652013156883e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.10926228970546925, 0.09147540884259042), mean=-0.0002463961406422665, variance=0.0006498680722471261, skewness=-0.2452429474967981, kurtosis=2.741434318223111)])
GE,(['stat', 15.727237691665012], ['p', 0.0003844799769864158], ['desc', DescribeResult(nobs=252, minmax=(-0.15159233874014844, 0.14729957864098786), mean=0.0006389521851837691, variance=0.001591252843916637, skewness=0.0605442401017234, kurtosis=2.051953607440768)])
GIS,(['stat', 56.87963185345464], ['p', 4.4539452756420585e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.114108950976887, 0.11783440125897116), mean=0.0005056111818831454, variance=0.00038179188196799747, skewness=-0.01871309305207993, kurtosis=10.125992352332197)])
GM,(['stat', 34.3466341600363], ['p', 3.481153359198301e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.17322837158606175, 0.1994318268638995), mean=0.0021628923154211306, variance=0.0015230366825235567, skewness=-0.08222918926101597, kurtosis=4.73759760762401)])
GPC,(['stat', 71.26492312670997], ['p', 3.349797594802618e-16], ['desc', DescribeResult(nobs=252, minmax=(-0.1393251229327871, 0.20918675767094097), mean=0.0006909505295051621, variance=0.001081767427736018, skewness=0.6533198393422279, kurtosis=9.611027467840266)])
GILD,(['stat', 32.84927707134222], ['p', 7.359869549133944e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.08352030935141364, 0.09733459657816046), mean=0.0004468002594121931, variance=0.0005680805751589795, skewness=0.564927810118614, kurtosis=2.661398743597678)])
GL,(['stat', 31.689980887569703], ['p', 1.314038483827456e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.1345347485888737, 0.1243334190047456), mean=0.00027159743023061697, variance=0.0011259949969513264, skewness=-0.13821242855850355, kurtosis=4.1955782444595915)])
GPN,(['stat', 71.76331377217463], ['p', 2.610925096968626e-16], ['desc', DescribeResult(nobs=252, minmax=(-0.19168739387885636, 0.21676582280693002), mean=0.000520451078283584, variance=0.0012071351588642699, skewness=0.6118974878662317, kurtosis=10.298129489341653)])
GS,(['stat', 41.07120667078329], ['p', 1.2064262796390954e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.12705313200786827, 0.17580314174419875), mean=0.0013840462924167296, variance=0.0011017482049017287, skewness=0.19633255907327432, kurtosis=5.73836325044406)])
GWW,(['stat', 46.79047418905679], ['p', 6.911584579887051e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.13717010206954483, 0.13938620276022773), mean=0.0009533274325230031, variance=0.0007244483975166977, skewness=-0.2319827697168368, kurtosis=6.815648036341976)])
HAL,(['stat', 79.04073745750802], ['p', 6.8631254651069396e-18], ['desc', DescribeResult(nobs=252, minmax=(-0.3764345737181456, 0.2652671908203583), mean=0.0013755317666673923, variance=0.003502114662645994, skewness=-0.8696514353860884, kurtosis=9.026696003510377)])
HBI,(['stat', 29.339215600571332], ['p', 4.2566729209759106e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.1857056173546925, 0.16945095305054436), mean=0.0014061693997593917, variance=0.001665238051083441, skewness=0.15351289505159096, kurtosis=3.791113479508894)])
HIG,(['stat', 68.61064885155494], ['p', 1.2629521657468662e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.21213550419203464, 0.2769524430011032), mean=0.0003567975063599993, variance=0.0017018427257755597, skewness=0.3259118627457002, kurtosis=12.64046008009033)])
HAS,(['stat', 58.46448303662183], ['p', 2.0165027329247686e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.18702286787241795, 0.21669557586850563), mean=0.00046917195756303255, variance=0.0011788692084852065, skewness=0.05503320053111554, kurtosis=10.594753255493028)])
HCA,(['stat', 55.384915388627114], ['p', 9.404125863331417e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.19016105993552446, 0.22559810217998355), mean=0.0012804816013894395, variance=0.0014767205661917232, skewness=0.46324842070802313, kurtosis=7.331362049936438)])
PEAK,(['stat', 66.1354975958211], ['p', 4.3537066991329126e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.22834373631496274, 0.1488853506334873), mean=0.00012330928584998568, variance=0.0013632068523004614, skewness=-0.684085352022417, kurtosis=7.837310551914168)])
HSIC,(['stat', 14.75181671175864], ['p', 0.0006261576660482847], ['desc', DescribeResult(nobs=252, minmax=(-0.09636625013890598, 0.10264313311172168), mean=0.0005091639304119788, variance=0.0007858339226075342, skewness=-0.013266576546591288, kurtosis=1.952512525399431)])
HSY,(['stat', 115.39695667879016], ['p', 8.747203755099469e-26], ['desc', DescribeResult(nobs=252, minmax=(-0.1652767709235342, 0.1045819259267291), mean=0.0003537077285888509, variance=0.0005519715535827408, skewness=-1.3210430923088614, kurtosis=13.896054685316326)])
HES,(['stat', 60.80336045595047], ['p', 6.262071706805458e-14], ['desc', DescribeResult(nobs=252, minmax=(-0.3366854461295513, 0.20315334930180629), mean=0.000851870336734921, variance=0.0025719473574264207, skewness=-0.4323112733831714, kurtosis=9.015266354739646)])
HPE,(['stat', 31.56069006929924], ['p', 1.4017908760283546e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.15314394647478735, 0.1417623493762057), mean=-0.00013013457440740392, variance=0.0012017992702351892, skewness=-0.31304343130439294, kurtosis=3.651884777249739)])
HLT,(['stat', 25.50164207762183], ['p', 2.899938468919476e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.12571342427411314, 0.14050770116749245), mean=0.0004199203837437026, variance=0.0010624332221820028, skewness=0.13720561465632167, kurtosis=3.250990481354192)])
HFC,(['stat', 63.40309998940947], ['p', 1.706835902711123e-14], ['desc', DescribeResult(nobs=252, minmax=(-0.1624775666714513, 0.2840068809610061), mean=-0.0005438049337710601, variance=0.0026355379066103656, skewness=0.9700828076157142, kurtosis=4.5055528460561955)])
HOLX,(['stat', 100.20814243915649], ['p', 1.7381143632023366e-22], ['desc', DescribeResult(nobs=252, minmax=(-0.20527356962019605, 0.0926264760449329), mean=0.0017946525292292404, variance=0.000875354408510612, skewness=-1.2488234486581204, kurtosis=9.758692837913578)])
HD,(['stat', 113.73251478024488], ['p', 2.0104728330479849e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.1979382650280087, 0.13750851036061773), mean=0.0012194229046715956, variance=0.0007580865016748746, skewness=-1.277768869172129, kurtosis=14.109693685556)])
HON,(['stat', 38.47729508234512], ['p', 4.413280523407367e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.12086835726536915, 0.15068363178352273), mean=0.0009838007833026532, variance=0.0008186202389288047, skewness=0.21964939769223663, kurtosis=5.159378527198722)])
HRL,(['stat', 112.86366223183863], ['p', 3.104324715903506e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.06488306281443312, 0.13840013487891523), mean=0.00015631612887674772, variance=0.00036225253893671484, skewness=1.3405190469676005, kurtosis=12.495550036510583)])
HST,(['stat', 110.18904622630222], ['p', 1.1823678953129838e-24], ['desc', DescribeResult(nobs=252, minmax=(-0.15687995017069256, 0.30028604775353784), mean=0.00021705674724802347, variance=0.0019225727438875041, skewness=1.4684557697284288, kurtosis=9.455279057919926)])
HWM,(['stat', 42.84904584179108], ['p', 4.959614465792383e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.17808217632524215, 0.26355295310547056), mean=0.0009039345751786349, variance=0.0023891917333834544, skewness=0.4261120764110731, kurtosis=4.976579549272082)])
HPQ,(['stat', 48.42355200840182], ['p', 3.054634723605348e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.1583236681198995, 0.16644990009920946), mean=0.0013436764740051795, variance=0.0011965948132280503, skewness=-0.4639765500286031, kurtosis=5.798183775119423)])
HUM,(['stat', 56.789411209898184], ['p', 4.659464856925137e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.13921191931365628, 0.14932065807806616), mean=0.000950480611469699, variance=0.0010462337044046502, skewness=0.6252753775504677, kurtosis=6.251394319438193)])
HBAN,(['stat', 20.33067115054251], ['p', 3.848139903877154e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.15017986364969305, 0.1773399408284868), mean=0.0011315901199135934, variance=0.00174828419737134, skewness=0.28553710045869646, kurtosis=2.208854654151236)])
HII,(['stat', 21.788175719766368], ['p', 1.8567684887168937e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.1228865380865396, 0.10059728876501661), mean=-0.0013930289367426283, variance=0.0008185710618961569, skewness=-0.19577409966849024, kurtosis=2.6267305280049813)])
IEX,(['stat', 45.9705070647677], ['p', 1.0414327377670416e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.11578140633001754, 0.08867758976238127), mean=0.0007444155659772338, variance=0.0006026450270240711, skewness=-0.6491063369077533, kurtosis=4.0687327518027265)])
IDXX,(['stat', 27.390070793714145], ['p', 1.1280327215339362e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.11936891276099315, 0.12053133681803785), mean=0.0024251840171294254, variance=0.0006909348741792943, skewness=-0.14650406996924767, kurtosis=3.5096480118703814)])
INFO,(['stat', 224.99079078768244], ['p', 1.392741577994115e-49], ['desc', DescribeResult(nobs=252, minmax=(-0.12463917980430772, 0.28414099618128796), mean=0.0007979296046613048, variance=0.000845109198023179, skewness=3.012480968361847, kurtosis=36.87642657213596)])
ITW,(['stat', 64.97100505446109], ['p', 7.79337386114379e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.11512957869400864, 0.16605971087732985), mean=0.0009462225530431598, variance=0.000727871125353468, skewness=0.6054587648003844, kurtosis=8.394431077356998)])
ILMN,(['stat', 31.778356715189837], ['p', 1.257238052778974e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.1093581358239758, 0.10510633591210472), mean=0.0009963300972101966, variance=0.0008444806055261511, skewness=-0.5795635770705276, kurtosis=2.4471623822080106)])
INCY,(['stat', 12.243574102672921], ['p', 0.0021945307177276925], ['desc', DescribeResult(nobs=252, minmax=(-0.07192191233900036, 0.08556306942154901), mean=0.000806950968588387, variance=0.0006988094938561562, skewness=0.4336283385469445, kurtosis=0.7575771151388286)])
IR,(['stat', 43.61428737108871], ['p', 3.382811756840937e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.16048937970868282, 0.14923076907765243), mean=0.0017465160337067811, variance=0.0010370802704976793, skewness=-0.38738345421777415, kurtosis=5.344767398078989)])
INTC,(['stat', 57.19151498971789], ['p', 3.810836481775345e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.1804151962442957, 0.19521292163637027), mean=0.0005452295137427258, variance=0.0011677037220362417, skewness=-0.24496868920686385, kurtosis=9.437627196387895)])
ICE,(['stat', 63.724646605320494], ['p', 1.453345295134931e-14], ['desc', DescribeResult(nobs=252, minmax=(-0.12285378652656842, 0.1018699414220372), mean=0.0010543364846923506, variance=0.0005785020713887771, skewness=-0.7325479790724935, kurtosis=6.754886440549964)])
IBM,(['stat', 35.30322330061295], ['p', 2.157756649177849e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.12850725605037983, 0.11301061826558345), mean=0.0002530920412675989, variance=0.0006704281055758642, skewness=-0.26329957598886855, kurtosis=4.4399296699921775)])
IP,(['stat', 34.08109359856094], ['p', 3.9754340800478556e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.11200739378234537, 0.16841363306506385), mean=0.0011594446964263484, variance=0.0010947630666811807, skewness=0.3670368501600819, kurtosis=3.812082502161666)])
IPG,(['stat', 24.26392828369855], ['p', 5.384618246685559e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.1526929299430445, 0.14673915765402823), mean=0.0010620255954745515, variance=0.0013254858528302432, skewness=0.02409480661493323, kurtosis=3.1889301294747545)])
IFF,(['stat', 24.654593965743906], ['p', 4.429176056919052e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.10190508972194234, 0.10212331914651274), mean=-4.066579676348425e-05, variance=0.0006852013079377995, skewness=0.23772867543967743, kurtosis=2.90664681250997)])
INTU,(['stat', 74.08588429186933], ['p', 8.174376419912198e-17], ['desc', DescribeResult(nobs=252, minmax=(-0.14476562891592126, 0.20080113844410796), mean=0.0016330841323269904, variance=0.0008975442214430482, skewness=0.708836234911142, kurtosis=9.73747618564205)])
ISRG,(['stat', 49.351131625095974], ['p', 1.9210467319671986e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.14159837123818442, 0.17443914043911457), mean=0.0014617781298665725, variance=0.0008381837639213393, skewness=0.2105213513642752, kurtosis=7.512075982460832)])
IVZ,(['stat', 35.782158534503786], ['p', 1.6982553794042375e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.21132898017637847, 0.16342865426438102), mean=0.001737135970564231, variance=0.002228401884425845, skewness=-0.49899289522112916, kurtosis=3.4150445538438667)])
IPGP,(['stat', 96.88325204170431], ['p', 9.163663324724904e-22], ['desc', DescribeResult(nobs=252, minmax=(-0.10133765832694763, 0.21021253441541266), mean=0.002607234165701638, variance=0.0011155845292674437, skewness=1.2584583873409185, kurtosis=8.660669400916522)])
IQV,(['stat', 51.20749519566319], ['p', 7.593354964842301e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.16538215975692494, 0.15369051978701642), mean=0.0011058097276006283, variance=0.0009826204476794888, skewness=-0.271420226758799, kurtosis=7.664596426650164)])
IRM,(['stat', 44.73678624272061], ['p', 1.9298799686629504e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.15039673151825228, 0.11998165044487186), mean=0.0006124238500770532, variance=0.0008100551219909761, skewness=-0.30935832242231254, kurtosis=5.996641043420276)])
JKHY,(['stat', 39.10581417080214], ['p', 3.2231487407309714e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.12874993481208497, 0.09736903421318499), mean=0.000498207825107593, variance=0.0006351289208565138, skewness=-0.3445270896976857, kurtosis=4.7473567434443025)])
J,(['stat', 29.83855055196247], ['p', 3.316202738824017e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.12103364286989504, 0.10284064786327107), mean=0.0010602092114569638, variance=0.0007434207016026363, skewness=-0.21186950827389234, kurtosis=3.726776651624755)])
JBHT,(['stat', 45.19426546776185], ['p', 1.5352883231311256e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.14233700480497424, 0.13146723110587555), mean=0.0013158574909743032, variance=0.0006896253788292987, skewness=-0.1904258691352296, kurtosis=6.625850254720868)])
SJM,(['stat', 46.449403631806945], ['p', 8.196721088378269e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.08278649422101825, 0.10376870550395201), mean=0.0006652534641896415, variance=0.000429079994612183, skewness=0.4744949530548161, kurtosis=5.340773048929046)])
JNJ,(['stat', 40.98820200161361], ['p', 1.2575493115002437e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.07298351019347715, 0.0799772480655101), mean=0.0005997554999024077, variance=0.000366381839094046, skewness=0.35367232735483134, kurtosis=5.039210512025026)])
JCI,(['stat', 44.37195752200353], ['p', 2.3160708920568868e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.13320086456429603, 0.08426974452701597), mean=0.001405167738017275, variance=0.0007299257724753933, skewness=-0.7233005544115816, kurtosis=3.3339026145868553)])
JPM,(['stat', 44.97390669593897], ['p', 1.7141161476524261e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.1496487571335975, 0.1801248509816742), mean=0.0007738934748010842, variance=0.0011882220494824844, skewness=0.3595897945452133, kurtosis=5.769831586318665)])
JNPR,(['stat', 32.81043483485887], ['p', 7.504203472360382e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.08916263472222485, 0.12557875640602179), mean=0.0003377777868734882, variance=0.0005464993281554542, skewness=0.025317776108823423, kurtosis=4.518360463310755)])
KSU,(['stat', 81.03292381107045], ['p', 2.5346860123291544e-18], ['desc', DescribeResult(nobs=252, minmax=(-0.15189012615954078, 0.21702801362230084), mean=0.001607988347633469, variance=0.0009683372700244222, skewness=0.6755338248819492, kurtosis=12.598450607784782)])
K,(['stat', 59.06210462732447], ['p', 1.4956395309347081e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.10919369338377061, 0.10645785370473271), mean=-0.00037758579956952165, variance=0.0003993955638240269, skewness=-0.21801333646205265, kurtosis=10.167890617381804)])
KEY,(['stat', 33.345484547761686], ['p', 5.7427516102232054e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.21523955948785423, 0.18564738270039527), mean=0.0011742088356351138, variance=0.0023334713922282574, skewness=-0.06888431372017564, kurtosis=4.578941239775891)])
KEYS,(['stat', 31.668773111282224], ['p', 1.3280465395966868e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.10283226718504435, 0.12425404408912244), mean=0.0017667326033776094, variance=0.0007814479434634721, skewness=0.2401877801510495, kurtosis=3.9267337404676814)])
KMB,(['stat', 46.02653873221139], ['p', 1.0126610446903992e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.08832738530839979, 0.09704850984104296), mean=-4.1446788137510817e-05, variance=0.00038734649893521053, skewness=0.25399018347281926, kurtosis=6.545089415897618)])
KIM,(['stat', 79.55622043519594], ['p', 5.303788923093594e-18], ['desc', DescribeResult(nobs=252, minmax=(-0.19818453756898335, 0.32261197772273364), mean=0.0004884662271455757, variance=0.0023189038632838847, skewness=0.8969304594544625, kurtosis=8.80658123933688)])
KMI,(['stat', 81.18465746141139], ['p', 2.349500948320404e-18], ['desc', DescribeResult(nobs=252, minmax=(-0.21044312918887909, 0.16772439010936946), mean=-0.00035654851590643854, variance=0.0012543309188572866, skewness=-0.8954306184251392, kurtosis=9.289789723995963)])
KLAC,(['stat', 43.29290356060028], ['p', 3.97251402379027e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.13497106552592775, 0.17188031287523287), mean=0.0028525922209476505, variance=0.0014554215428707348, skewness=0.4639739050488022, kurtosis=4.827928238674072)])
KHC,(['stat', 97.50058653182735], ['p', 6.730024472334705e-22], ['desc', DescribeResult(nobs=252, minmax=(-0.13757521905676984, 0.19491532609342932), mean=0.0006093721911878464, variance=0.0007435651371133648, skewness=0.9958845856684093, kurtosis=13.201405293108316)])
KR,(['stat', 21.56147000234156], ['p', 2.0796309785180315e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.07330016683910001, 0.08107243939773068), mean=0.0010139332381918396, variance=0.0004126252147331701, skewness=-0.09395046126692129, kurtosis=2.766450581720166)])
LB,(['stat', 113.84953908228198], ['p', 1.8962111880082337e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.2772953466493554, 0.3904034780720429), mean=0.00504059083052896, variance=0.00377865712479859, skewness=1.4222855909733747, kurtosis=11.36713180733205)])
LHX,(['stat', 44.923135896668875], ['p', 1.7581866784698611e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.14299388912325228, 0.1098338608559275), mean=-9.499125624499762e-05, variance=0.000682196822593706, skewness=-0.28034487175719836, kurtosis=6.181892610700707)])
LH,(['stat', 71.50919497338724], ['p', 2.964664881317421e-16], ['desc', DescribeResult(nobs=252, minmax=(-0.19275592495569727, 0.12893018584728289), mean=0.0014550408105370705, variance=0.001065378656904587, skewness=-0.7535695218406768, kurtosis=8.43446348249457)])
LRCX,(['stat', 37.58494301139216], ['p', 6.894984968951312e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.1842769523265999, 0.20313001042913226), mean=0.0031931550310421147, variance=0.0016294052481346027, skewness=-0.08344430671224197, kurtosis=5.327251700845716)])
LW,(['stat', 53.34464421783372], ['p', 2.6083008839216092e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.17870010128823555, 0.15363657161704536), mean=0.00013333948331915318, variance=0.0013118460256599913, skewness=-0.564679133799427, kurtosis=6.042203416636649)])
LVS,(['stat', 21.249025244703635], ['p', 2.431267782795942e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.17588244563817312, 0.12015599443944858), mean=-0.00048683523020240637, variance=0.001380677585760826, skewness=-0.17460309472786162, kurtosis=2.6003031418391522)])
LEG,(['stat', 21.108292837189953], ['p', 2.6085096590193385e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.15382239189311941, 0.17890531330885784), mean=0.0004060050314745512, variance=0.0017901289681016637, skewness=0.0634829926488105, kurtosis=2.7342093206403018)])
LDOS,(['stat', 37.99719305925366], ['p', 5.610665316922158e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.1363082128030645, 0.10772269821301084), mean=0.0006254709960304786, variance=0.0007649088534742051, skewness=-0.21149556565174774, kurtosis=5.09826963901428)])
LEN,(['stat', 37.47292906614726], ['p', 7.2921709779394644e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.19614706920807368, 0.2129471350926435), mean=0.0017296576846815139, variance=0.0018610143168673566, skewness=0.1579766963078721, kurtosis=5.158580992871567)])
LLY,(['stat', 112.57962423370427], ['p', 3.578040155806186e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.0999858226412419, 0.1567976595439753), mean=0.0016494876274564696, variance=0.0007894332967789386, skewness=1.5983168670852619, kurtosis=8.321348719253697)])
LNC,(['stat', 51.0047178697026], ['p', 8.403616770324172e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.2667084309101666, 0.3170026948194731), mean=0.0014807545350833532, variance=0.0036816633936205354, skewness=0.4702481397265691, kurtosis=6.287210643286642)])
LIN,(['stat', 34.415764283818156], ['p', 3.362882866345916e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.10283291005269701, 0.11694717873167648), mean=0.001131830082714612, variance=0.0006099229368948774, skewness=0.08551794172715192, kurtosis=4.745477897610619)])
LYV,(['stat', 24.526640362541965], ['p', 4.721801387554566e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.16580623883276935, 0.18370159035990197), mean=0.0008890456361273312, variance=0.0021152183268456017, skewness=0.06410431506682684, kurtosis=3.2040600898720513)])
LKQ,(['stat', 50.18215585042536], ['p', 1.2678950668263137e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.19248353543575647, 0.2201438525122732), mean=0.001208761081739368, variance=0.0017449725892359888, skewness=0.28592921994793025, kurtosis=7.333144369913203)])
LMT,(['stat', 43.79395550711746], ['p', 3.092170205854559e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.127616039081638, 0.10727917858815372), mean=-0.00037014324740804557, variance=0.0006728940066973145, skewness=-0.133700117706338, kurtosis=6.493068830939622)])
L,(['stat', 33.73938874226347], ['p', 4.716119741446326e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.1646111457421614, 0.13449915638549426), mean=0.0003232712157911299, variance=0.0013774206035141608, skewness=-0.28669566831145205, kurtosis=4.093709985663007)])
LOW,(['stat', 151.38239074407022], ['p', 1.3419351268978312e-33], ['desc', DescribeResult(nobs=252, minmax=(-0.24769412430075521, 0.14011779383217804), mean=0.002044675587761184, variance=0.0010251409740042378, skewness=-1.928800168316821, kurtosis=16.71614612161015)])
LUMN,(['stat', 18.668449804117415], ['p', 8.834818505694885e-05], ['desc', DescribeResult(nobs=166, minmax=(-0.09900980973659834, 0.14499436926365505), mean=0.0015613410509379565, variance=0.0010615360627482379, skewness=0.34896644925268805, kurtosis=2.7029542547049825)])
LYB,(['stat', 59.34666194594288], ['p', 1.297287097580621e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.2549103315988054, 0.19541546918837316), mean=0.0013816379001939264, variance=0.001979270719781321, skewness=-0.6445766363142021, kurtosis=6.630892121189781)])
MTB,(['stat', 67.86643395558245], ['p', 1.8322769293178255e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.13210260094958537, 0.25095904409908454), mean=0.00048316934765895255, variance=0.0016976452808799925, skewness=0.9271723005858858, kurtosis=5.71063549396052)])
MRO,(['stat', 110.84434151885993], ['p', 8.520342720314008e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.4685211806361387, 0.2324454542425587), mean=0.0001274933428719325, variance=0.0036541842540157273, skewness=-1.1950105508433166, kurtosis=14.655703192472288)])
MPC,(['stat', 35.513867483022544], ['p', 1.942055605250805e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.2700893130128861, 0.20628566588842912), mean=0.0005668481492532093, variance=0.00278056685887865, skewness=-0.21198656611758912, kurtosis=4.6523253610598685)])
MKTX,(['stat', 46.375455011517886], ['p', 8.505461760277062e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.09438879847589621, 0.16142326732807977), mean=0.0018313249456093361, variance=0.0008869009539405523, skewness=0.6266706327495999, kurtosis=4.2880376448644455)])
MAR,(['stat', 40.06579586227725], ['p', 1.9944491677127564e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.1519138332668989, 0.19482048324490475), mean=0.0002552399432616431, variance=0.0017869804731661708, skewness=0.5754738106808541, kurtosis=3.619529783455131)])
MMC,(['stat', 55.19759663952199], ['p', 1.0327475718762567e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.12067470427695959, 0.13352444462188484), mean=0.00029899694611925374, variance=0.000529611952650778, skewness=-0.049309099354903796, kurtosis=9.583230001526106)])
MLM,(['stat', 22.08561181504576], ['p', 1.6001854958744735e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.13548553521907591, 0.1349581997292102), mean=0.0012338616976679988, variance=0.0012477671713469667, skewness=-0.1297201179760382, kurtosis=2.7896621101427854)])
MAS,(['stat', 40.87226924992299], ['p', 1.3325990549718783e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.11686351223211311, 0.14856513316682363), mean=0.0009434381924402592, variance=0.0007128851145651035, skewness=0.17481787409194002, kurtosis=5.767260017337149)])
MA,(['stat', 51.22568100106634], ['p', 7.524622290301992e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.12725471657272291, 0.16610932969860803), mean=0.0005343972743773761, variance=0.0009649160026441984, skewness=0.5355051175587565, kurtosis=5.839201431162071)])
MKC,(['stat', 61.40097365790588], ['p', 4.644596370279557e-14], ['desc', DescribeResult(nobs=252, minmax=(-0.10919667218995865, 0.15228040243515673), mean=0.0008039937925622731, variance=0.0005831172472252418, skewness=0.17622736549050264, kurtosis=11.166554670026203)])
MXIM,(['stat', 32.96413776948064], ['p', 6.949097946010389e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.12479408535297698, 0.1331765011192907), mean=0.0021764822235426627, variance=0.0007617159579820996, skewness=-0.04297337985347868, kurtosis=4.535498527109984)])
MCD,(['stat', 84.98312471883725], ['p', 3.51681027695245e-19], ['desc', DescribeResult(nobs=252, minmax=(-0.15875345286445708, 0.18125436026705866), mean=0.00039869804091919334, variance=0.0006412866115086504, skewness=0.48898917021094646, kurtosis=17.749246363279397)])
MCK,(['stat', 46.278002282584495], ['p', 8.930165088237809e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.08516261864701857, 0.14998347669694456), mean=0.0011022031824172497, variance=0.000818687690776853, skewness=0.6916281424913583, kurtosis=3.8289332884492904)])
MDT,(['stat', 33.655565850038066], ['p', 4.9179797139770726e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.1282367905145917, 0.10189270265094463), mean=0.0003617465067904585, variance=0.0006770189709918292, skewness=-0.00035851662876458724, kurtosis=4.669008791262342)])
MRK,(['stat', 27.854270575424138], ['p', 8.943798286753531e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.08899040713598005, 0.07783633959342673), mean=-2.7952259534003154e-05, variance=0.00040741046017829513, skewness=0.11135170216755415, kurtosis=3.638604237900295)])
MET,(['stat', 36.00115963775116], ['p', 1.522115167457013e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.16641144303112998, 0.17339571430051692), mean=0.0008388499367613299, variance=0.0014560751029112804, skewness=-0.2000991139982693, kurtosis=4.774371089609136)])
MTD,(['stat', 28.089367472369773], ['p', 7.951908118503995e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.10577602585603663, 0.11421224356025306), mean=0.0018533108793785907, variance=0.0006663443647656535, skewness=-0.0037176330435043058, kurtosis=3.757824515626912)])
